SubscriptionID;CustomerID;ProductID;Pattern;StartDate;EndDate;NbrNewspapers;NbrStart;RenewalDate;PaymentType;PaymentStatus;PaymentDate;FormulaID;GrossFormulaPrice;NetFormulaPrice;NetNewspaperPrice;ProductDiscount;FormulaDiscount;TotalDiscount;TotalPrice;TotalCredit
945515;240143;8;1111110;31/12/2009;07/01/2011;304;10;08/12/2010;BT;Paid;14/12/2009;8637;267;267;0.878289;0;0;0;267;0
945548;239139;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;08/12/2009;8637;267;267;0.878289;0;0;0;267;0
945556;250717;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;10/12/2009;8637;267;267;0.878289;0;0;0;267;0
945728;874246;8;1111110;31/12/2009;31/12/2010;304;10;27/11/2010;BT;Paid;15/01/2010;8637;267;267;0.878289;0;0;0;267;0
945760;252133;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;12/01/2010;8637;267;267;0.878289;0;0;0;267;0
945846;923623;8;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;04/01/2010;8637;267;267;0.878289;0;0;0;267;0
945937;78610;8;1111110;31/12/2009;30/12/2010;304;10;29/11/2010;BT;Paid;30/12/2009;8637;267;267;0.878289;0;0;0;267;0
946052;79027;8;1111110;31/12/2009;30/12/2010;304;30;27/11/2010;BT;Paid;18/12/2009;4762;259;129.5;0.425987;0;129.5;129.5;129.5;0
946196;79227;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;14/12/2009;8637;267;267;0.878289;0;0;0;267;0
946200;79460;8;1111110;31/12/2009;11/01/2011;304;10;13/12/2010;BT;Paid;18/12/2009;8637;267;267;0.878289;0;0;0;267;0
946313;79899;8;1111110;31/12/2009;30/12/2010;304;30;27/11/2010;BT;Paid;18/12/2009;4762;259;129.5;0.425987;0;129.5;129.5;129.5;0
946317;80051;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;21/12/2009;8637;267;267;0.878289;0;0;0;267;0
946327;79722;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;09/12/2009;8637;267;267;0.878289;0;0;0;267;0
946390;80408;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;09/12/2009;8637;267;267;0.878289;0;0;0;267;0
946482;80308;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;18/12/2009;8637;267;267;0.878289;0;0;0;267;0
946566;80648;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;05/01/2010;8637;267;267;0.878289;0;0;0;267;0
946672;81333;8;1111110;31/12/2009;31/12/2009;304;10;;BT;Not Paid;;8637;;;;;;;;
946973;82075;8;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;30/12/2009;8637;267;267;0.878289;0;0;0;267;0
947176;83235;8;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;30/12/2009;8637;267;267;0.878289;0;0;0;267;0
947177;83274;8;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;11/12/2009;8637;267;267;0.878289;0;0;0;267;0
947228;82955;8;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;18/12/2009;8637;267;267;0.878289;0;0;0;267;0
947448;110062;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;30/12/2009;8636;148;148;0.973684;0;0;0;148;0
947580;112332;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;22/12/2009;8636;148;148;0.973684;0;0;0;148;0
947662;119089;8;1111110;31/12/2009;15/07/2010;164;10;15/06/2010;BT;Paid;25/12/2009;9350;159.68421;148;0.902439;0;11.68421;11.68421;148;0
947924;123664;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;09/12/2009;8636;148;148;0.973684;0;0;0;148;0
948027;120980;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;16/12/2009;8636;148;148;0.973684;0;0;0;148;0
948177;32244;8;1111110;01/01/2010;02/07/2010;152;10;02/06/2010;BT;Paid;23/12/2009;8636;148;148;0.973684;0;0;0;148;0
948233;136577;8;1111110;01/01/2010;02/07/2010;152;10;02/06/2010;BT;Paid;31/12/2009;8636;148;148;0.973684;0;0;0;148;0
948384;164983;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;18/12/2009;8636;148;148;0.973684;0;0;0;148;0
948615;101693;8;1111110;01/01/2010;02/07/2010;152;10;02/06/2010;BT;Paid;11/01/2010;8636;148;148;0.973684;0;0;0;148;0
948727;287928;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;17/12/2009;8636;148;148;0.973684;0;0;0;148;0
948750;76481;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;07/12/2009;8636;148;148;0.973684;0;0;0;148;0
948895;805680;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;29/12/2009;8636;148;148;0.973684;0;0;0;148;0
948913;121529;8;1111110;01/01/2010;16/07/2010;164;10;16/06/2010;BT;Paid;17/12/2009;9350;159.68421;148;0.902439;0;11.68421;11.68421;148;0
949337;92765;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;08/12/2009;8636;148;148;0.973684;0;0;0;148;0
949382;96311;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;14/12/2009;8636;148;148;0.973684;0;0;0;148;0
949464;972941;8;1111110;31/12/2009;31/12/2009;152;10;;BT;Not Paid;;8556;;;;;;;;
949543;96490;8;1111110;01/01/2010;02/07/2010;152;10;02/06/2010;BT;Paid;11/12/2009;8636;148;148;0.973684;0;0;0;148;0
949554;98078;8;1111110;31/12/2009;15/07/2010;164;10;14/07/2010;BT;Paid;11/01/2010;9350;159.68421;148;0.902439;0;11.68421;11.68421;148;0
949558;98824;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;31/12/2009;8636;148;148;0.973684;0;0;0;148;0
949599;97399;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;21/12/2009;8636;148;148;0.973684;0;0;0;148;0
949636;100139;8;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;06/01/2010;8636;148;148;0.973684;0;0;0;148;0
949806;119012;8;1111110;23/12/2009;23/03/2010;76;10;22/02/2010;BT;Paid;24/12/2009;866;77;77;1.013158;0;0;0;77;0
949890;81576;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;23/12/2009;8635;79;79;1.039474;0;0;0;79;0
949896;196035;8;1111110;22/12/2009;22/03/2010;76;10;22/02/2010;BT;Paid;25/12/2009;866;77;77;1.013158;0;0;0;77;0
949897;238763;8;1111110;22/12/2009;22/03/2010;76;10;22/02/2010;BT;Paid;17/12/2009;866;77;77;1.013158;0;0;0;77;0
949948;121043;8;1111110;08/12/2009;08/03/2010;76;10;22/02/2010;DD;Paid;25/11/2009;866;77;77;1.013158;0;0;0;77;0
949988;292007;8;1111110;23/12/2009;23/03/2010;76;10;22/02/2010;BT;Paid;07/12/2009;866;77;77;1.013158;0;0;0;77;0
950026;497381;8;1111110;22/12/2009;22/03/2010;76;10;22/02/2010;BT;Paid;21/12/2009;866;77;77;1.013158;0;0;0;77;0
950028;755387;8;1111110;22/12/2009;22/03/2010;76;10;22/02/2010;BT;Paid;23/12/2009;866;77;77;1.013158;0;0;0;77;0
950066;692030;8;1111110;23/12/2009;23/03/2010;76;10;22/02/2010;BT;Paid;22/12/2009;6027;77;77;1.013158;0;0;0;77;0
950290;91191;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;17/12/2009;8635;79;79;1.039474;0;0;0;79;0
950416;77132;8;1111110;25/12/2009;25/03/2010;76;10;23/02/2010;BT;Paid;18/12/2009;866;77;77;1.013158;0;0;0;77;0
950492;90947;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;18/12/2009;8635;79;79;1.039474;0;0;0;79;0
950582;245508;8;1111110;25/12/2009;25/03/2010;76;10;23/02/2010;BT;Paid;24/12/2009;866;77;77;1.013158;0;0;0;77;0
950673;238958;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;11/12/2009;8635;79;79;1.039474;0;0;0;79;0
950698;167201;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;30/12/2009;8635;79;79;1.039474;0;0;0;79;0
951112;760267;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;18/12/2009;8635;79;79;1.039474;0;0;0;79;0
951174;364562;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;25/12/2009;8635;79;79;1.039474;0;0;0;79;0
95126;86158;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;29/12/2007;875;249;249;0.819079;0;0;0;249;0
95127;86158;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;26/12/2006;874;235;235;0.773026;0;0;0;235;0
951624;105570;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;30/12/2009;8635;79;79;1.039474;0;0;0;79;0
951655;853103;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;25/12/2009;8548;79;79;1.039474;0;0;0;79;0
951657;879039;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;30/12/2009;8635;79;79;1.039474;0;0;0;79;0
951678;109293;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;08/12/2009;8635;79;79;1.039474;0;0;0;79;0
951701;108673;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;18/12/2009;8635;79;79;1.039474;0;0;0;79;0
951721;795758;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;15/12/2009;8635;79;79;1.039474;0;0;0;79;0
951780;107909;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;10/12/2009;8635;79;79;1.039474;0;0;0;79;0
951793;107403;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;14/12/2009;8635;79;79;1.039474;0;0;0;79;0
951910;80869;8;1111110;01/01/2010;31/03/2010;76;10;01/03/2010;BT;Paid;16/12/2009;8635;79;79;1.039474;0;0;0;79;0
951969;11301;8;1111110;01/01/2010;31/03/2010;76;10;01/03/2010;BT;Paid;25/12/2009;8635;79;79;1.039474;0;0;0;79;0
952083;83269;8;1111110;01/01/2010;31/03/2010;76;10;01/03/2010;BT;Paid;08/12/2009;8635;79;79;1.039474;0;0;0;79;0
952100;46701;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;25/12/2009;8635;79;79;1.039474;0;0;0;79;0
952310;67962;8;1111110;01/01/2010;01/04/2010;76;10;02/03/2010;BT;Paid;11/12/2009;8635;79;79;1.039474;0;0;0;79;0
952460;123740;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;10/12/2009;8635;79;79;1.039474;0;0;0;79;0
95247;86236;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;21/12/2007;875;249;249;0.819079;0;0;0;249;0
95248;86236;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;29/12/2006;874;235;235;0.773026;0;0;0;235;0
952730;123798;8;1111110;29/12/2009;27/03/2010;76;10;25/02/2010;BT;Paid;06/01/2010;866;77;77;1.013158;0;0;0;77;0
95281;86254;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;01/01/2008;875;249;249;0;249;0;249;0;0
95282;86254;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;02/01/2007;874;235;235;0;234.999904;0;234.999904;0;0
952858;76460;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;09/12/2009;8635;79;79;1.039474;0;0;0;79;0
952859;76917;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;04/01/2010;8635;79;79;1.039474;0;0;0;79;0
952951;124718;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;11/12/2009;8635;79;79;1.039474;0;0;0;79;0
952983;127063;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;22/12/2009;8635;79;79;1.039474;0;0;0;79;0
953080;78719;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;13/01/2010;8635;79;79;1.039474;0;0;0;79;0
953113;66373;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;09/12/2009;8635;79;79;1.039474;0;0;0;79;0
953236;134853;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;14/12/2009;8635;79;79;1.039474;0;0;0;79;0
953387;77081;8;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;31/12/2009;8635;79;79;1.039474;0;0;0;79;0
953883;249832;8;1111110;17/12/2009;16/01/2010;25;25;31/12/2009;DD;Paid;25/11/2009;4688;22.9;22.9;0.916;0;0;0;22.9;0
953949;122874;8;1111110;09/12/2009;08/01/2010;25;25;23/12/2009;DD;Paid;25/11/2009;4688;22.9;22.9;0.916;0;0;0;22.9;0
953983;996845;8;1111110;17/12/2009;16/01/2010;25;25;31/12/2009;DD;Paid;25/11/2009;4688;22.9;22.9;0.916;0;0;0;22.9;0
953988;639397;8;1111110;08/12/2009;07/01/2010;25;25;22/12/2009;DD;Paid;25/11/2009;4688;22.9;22.9;0.916;0;0;0;22.9;0
954046;993957;2;1111110;31/12/2009;09/02/2011;304;10;10/01/2011;BT;Paid;24/12/2009;8640;267;267;0.878289;0;0;0;267;0
954249;918652;1;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
954428;652924;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;17/12/2009;8640;267;267;0.878289;0;0;0;267;0
954554;652043;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;15/12/2009;8640;267;267;0.878289;0;0;0;267;0
954785;873818;2;1111110;25/12/2009;24/12/2010;304;10;24/11/2010;BT;Paid;14/12/2009;4924;259;259;0.851974;0;0;0;259;0
954840;660151;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
954932;651944;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;29/12/2009;8640;267;267;0.878289;0;0;0;267;0
954986;660064;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;30/12/2009;8640;267;267;0.878289;0;0;0;267;0
955050;660607;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;23/12/2009;8640;267;267;0.878289;0;0;0;267;0
955177;668492;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;29/12/2009;8640;267;267;0.878289;0;0;0;267;0
955442;665830;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;09/12/2009;8640;267;267;0.878289;0;0;0;267;0
955480;668466;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;09/12/2009;8640;267;267;0.878289;0;0;0;267;0
955611;664828;2;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;10/12/2009;8640;267;267;0.878289;0;0;0;267;0
955783;670155;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;15/01/2010;8640;267;267;0.878289;0;0;0;267;0
955916;502433;3;1111110;24/12/2009;23/12/2010;304;10;23/11/2010;BT;Paid;30/12/2009;4924;259;259;0.851974;0;0;0;259;0
956155;653005;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;16/12/2009;8640;267;267;0.878289;0;0;0;267;0
95619;86460;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;03/01/2008;875;249;249;0.819079;0;0;0;249;0
95620;86460;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;03/01/2007;874;235;235;0.773026;0;0;0;235;0
956377;743298;7;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
956823;647326;7;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;17/12/2009;8640;267;267;0.878289;0;0;0;267;0
956832;35206;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;22/12/2009;8933;267;267;0.878289;0;0;0;267;0
956977;503008;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;10/12/2009;8640;267;267;0.878289;0;0;0;267;0
957090;55101;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;04/01/2010;8639;267;267;0.878289;0;0;0;267;0
957093;60536;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;14/12/2009;8790;267;267;0.878289;0;0;0;267;0
957481;808580;3;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;16/12/2009;8640;267;267;0.878289;0;0;0;267;0
957510;640995;1;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;01/01/2010;8640;267;267;0;267;0;267;0;0
957707;298338;6;1111110;30/12/2009;29/12/2010;304;10;26/11/2010;BT;Paid;08/12/2009;4924;259;259;0.851974;0;0;0;259;0
957764;307682;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;11/12/2009;8640;267;267;0.878289;0;0;0;267;0
958069;646755;3;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
958202;666148;1;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;14/01/2010;8640;267;267;0.878289;0;0;0;267;0
958227;673836;1;1111110;31/12/2009;03/01/2011;304;10;27/11/2010;BT;Paid;29/12/2009;8640;267;267;0.878289;0;0;0;267;0
958348;251326;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;29/12/2009;8640;267;267;0.878289;0;0;0;267;0
958442;659856;7;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;16/12/2009;8640;267;267;0.878289;0;0;0;267;0
958592;729366;1;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
958822;646884;5;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
958922;887398;6;1111110;23/12/2009;22/12/2010;304;10;22/11/2010;BT;Paid;09/12/2009;4923;259;259;0.851974;0;0;0;259;0
958949;626815;1;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;22/12/2009;8640;267;267;0.878289;0;0;0;267;0
959129;625846;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;11/12/2009;8640;267;267;0.878289;0;0;0;267;0
959263;662721;2;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;10/12/2009;8640;267;267;0.878289;0;0;0;267;0
959676;659691;3;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0;267;0;267;0;0
959738;674488;3;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;11/12/2009;8640;267;267;0.878289;0;0;0;267;0
959810;666058;3;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;11/12/2009;8640;267;267;0.878289;0;0;0;267;0
959916;647661;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;30/12/2009;8640;267;267;0.878289;0;0;0;267;0
959944;647500;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;09/12/2009;8640;267;267;0.878289;0;0;0;267;0
960056;652937;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;29/12/2009;8640;267;267;0.878289;0;0;0;267;0
960126;652799;6;1111110;31/12/2009;31/12/2009;304;10;;BT;Not Paid;;8640;;;;;;;;
960144;653546;6;1111110;31/12/2009;26/03/2010;304;10;;BT;Paid;10/12/2009;8640;267;267;0.878289;0;0;0;267;0
960168;653526;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;08/12/2009;8640;267;267;0.878289;0;0;0;267;0
960289;660924;6;1111110;01/01/2010;31/12/2010;304;10;27/11/2010;BT;Paid;31/12/2009;8640;267;267;0.878289;0;0;0;267;0
960332;665568;6;1111110;31/12/2009;30/12/2010;304;10;27/11/2010;BT;Paid;23/12/2009;8640;267;267;0.878289;0;0;0;267;0
960576;775169;6;1111110;22/12/2009;23/06/2010;152;10;24/05/2010;BT;Paid;07/12/2009;4926;144;144;0.947368;0;0;0;144;0
960696;772345;2;1111110;31/12/2009;01/07/2010;152;10;01/06/2010;BT;Paid;08/12/2009;8641;148;148;0.973684;0;0;0;148;0
960909;595080;7;1111110;30/12/2009;06/01/2010;164;10;04/01/2010;BT;Not Paid;;5484;155.368421;144;0.878049;0;11.368421;11.368421;0;0
960935;34360;1;1111110;24/12/2009;24/03/2010;76;10;22/02/2010;BT;Paid;22/12/2009;4928;77;77;1.013158;0;0;0;77;0
961015;775096;6;1111110;24/12/2009;29/03/2010;76;10;01/03/2010;BT;Paid;12/01/2010;4928;77;77;1.013158;0;0;0;77;0
961017;984244;1;1111110;25/12/2009;25/03/2010;76;10;23/02/2010;BT;Paid;16/12/2009;4928;77;77;1.013158;0;0;0;77;0
961024;286795;7;1111110;24/12/2009;24/03/2010;76;10;22/02/2010;BT;Paid;30/12/2009;4928;77;77;1.013158;0;0;0;77;0
961155;956024;1;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;05/01/2010;8644;79;79;1.039474;0;0;0;79;0
961296;838475;1;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;16/12/2009;8644;79;79;1.039474;0;0;0;79;0
961332;307378;6;1111110;31/12/2009;30/03/2010;76;10;01/03/2010;BT;Paid;09/12/2009;8644;79;79;1.039474;0;0;0;79;0
961999;670663;2;1111110;08/12/2009;07/01/2010;25;10;22/12/2009;DD;Paid;25/11/2009;924;26;26;1.04;0;0;0;26;0
962118;309321;6;1111110;08/12/2009;07/01/2010;25;25;22/12/2009;DD;Paid;25/11/2009;5389;22.9;22.9;0.916;0;0;0;22.9;0
962143;655449;2;1111110;18/12/2009;18/01/2010;25;10;04/01/2010;DD;Paid;25/11/2009;924;26;26;1.04;0;0;0;26;0
962896;293000;8;1111110;13/12/2009;13/03/2010;76;10;05/03/2010;BT;Paid;16/12/2009;6269;77;77;1.013158;0;0;0;77;0
962930;1102866;6;1111110;02/12/2009;17/06/2010;164;25;18/05/2010;BT;Paid;30/11/2009;5259;155.368421;144;0.878049;0;11.368421;11.368421;144;0
963286;448750;2;1111110;19/12/2009;28/01/2010;25;10;26/01/2010;DD;Paid;15/01/2010;924;26;26;1.04;0;0;0;26;0
963683;757625;8;1111110;03/01/2010;03/01/2011;304;10;06/12/2010;BT;Paid;05/01/2010;8637;267;267;0.878289;0;0;0;267;0
964037;106579;8;1111110;03/01/2010;03/01/2011;304;10;06/12/2010;BT;Paid;05/01/2010;8637;267;267;0.878289;0;0;0;267;0
964205;91272;8;1111110;03/01/2010;01/04/2010;76;10;02/03/2010;BT;Paid;29/12/2009;8635;79;79;1.039474;0;0;0;79;0
964242;73887;8;1111110;03/01/2010;06/01/2010;76;10;04/01/2010;BT;Not Paid;;8635;79;79;1.039474;0;0;0;0;0
964253;277432;2;1111110;09/12/2009;08/01/2011;329;25;28/12/2010;BT;Paid;23/12/2009;5256;280.299342;259;0.787234;0;21.299342;21.299342;259;0
964634;93006;8;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;883;26;26;1.04;0;0;0;26;0
964666;655981;1;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;924;26;26;1.04;0;0;0;26;0
964673;671995;2;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;924;26;26;1.04;0;0;0;26;0
96493;86995;8;1111110;21/02/2008;19/02/2009;304;10;20/01/2009;BT;Paid;21/02/2008;875;249;249;0.819079;0;0;0;249;0
96494;86995;8;1111110;21/02/2007;20/02/2008;304;25;21/01/2008;BT;Paid;18/01/2007;874;235;235;0.773026;0;0;0;235;0
96495;86995;8;1111110;21/02/2006;20/02/2007;303;15;;BT;Paid;13/02/2006;873;229;229;0.755776;0;0;0;229;0
965086;653911;1;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;924;26;26;1.04;0;0;0;26;0
965674;663946;6;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;924;26;26;1.04;0;0;0;26;0
966148;76865;8;1111110;20/12/2009;20/01/2010;25;10;04/01/2010;DD;Paid;09/12/2009;883;26;26;1.04;0;0;0;26;0
966393;76089;8;1111110;05/01/2010;15/01/2010;304;10;;BT;Not Paid;;8637;267;267;0.878289;0;0;0;0;0
966497;86158;8;1111110;06/01/2010;06/01/2011;304;10;07/12/2010;BT;Paid;29/12/2009;8637;267;267;0.878289;0;0;0;267;0
966499;806075;8;1111110;05/01/2010;04/01/2011;304;10;06/12/2010;BT;Paid;25/12/2009;8637;267;267;0.878289;0;0;0;267;0
966828;253165;2;1111110;07/01/2010;06/01/2011;304;10;07/12/2010;BT;Paid;17/12/2009;8640;267;267;0.878289;0;0;0;267;0
966911;163600;8;1111110;05/01/2010;04/01/2011;304;10;06/12/2010;BT;Paid;15/12/2009;8637;267;267;0.878289;0;0;0;267;0
967038;451025;8;1111110;06/01/2010;15/01/2010;304;10;13/01/2010;BT;Not Paid;;8637;267;267;0.878289;0;0;0;0;0
967055;180811;8;1111110;05/01/2010;05/01/2010;304;10;;BT;Not Paid;;8637;;;;;;;;
967063;503222;8;1111110;05/01/2010;04/01/2011;304;10;06/12/2010;BT;Paid;18/12/2009;8637;267;267;0.878289;0;0;0;267;0
967088;925863;8;1111110;05/01/2010;04/01/2011;304;10;06/12/2010;BT;Paid;18/12/2009;8637;267;267;0.878289;0;0;0;267;0
967332;465055;6;1111110;06/01/2010;05/01/2011;304;10;06/12/2010;BT;Paid;25/12/2009;8639;267;267;0.878289;0;0;0;267;0
967356;503671;8;1111110;05/01/2010;05/07/2010;152;10;07/06/2010;BT;Paid;30/12/2009;8636;148;148;0.973684;0;0;0;148;0
967418;786776;3;1111110;06/01/2010;06/07/2010;152;10;07/06/2010;BT;Paid;05/01/2010;8642;148;148;0.973684;0;0;0;148;0
967419;28271;8;1111110;06/01/2010;06/07/2010;152;10;30/06/2010;BT;Paid;23/12/2009;8636;148;148;0.973684;0;0;0;148;0
967746;277835;6;1111110;06/01/2010;03/04/2010;76;10;04/03/2010;BT;Paid;07/01/2010;8644;79;79;1.039474;0;0;0;79;0
967748;500939;8;1111110;06/01/2010;03/04/2010;76;10;04/03/2010;BT;Paid;29/12/2009;8635;79;79;1.039474;0;0;0;79;0
967938;917029;7;1111110;05/01/2010;02/04/2010;76;10;03/03/2010;BT;Paid;13/01/2010;8644;79;79;1.039474;0;0;0;79;0
967983;728870;1;1111110;07/01/2010;06/04/2010;76;10;08/03/2010;BT;Paid;17/12/2009;8644;79;79;1.039474;0;0;0;79;0
968042;57533;8;1111110;06/01/2010;03/04/2010;76;10;04/03/2010;BT;Paid;24/12/2009;8635;79;79;1.039474;0;0;0;79;0
